date,dd,dd20,rv_high,pos_MA20_c0_full,pos_MA20_c0_half,pos_MA20_c2_full,pos_MA20_c2_half,pos_MA60_c0_full,pos_MA60_c0_half,pos_MA60_c2_full,pos_MA60_c2_half,pos_MOM_L20,pos_MOM_L60,pos_MOM_L120,pos_DDC15_sim,pos_COMBO
2015-05-06,-0.027194224216682605,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-05-07,-0.04090907177586578,0,1,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-05-08,-0.006521971057164233,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-05-11,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-05-12,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-05-13,-0.004182339951753877,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-05-14,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-05-15,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-05-18,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-05-19,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-05-20,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-05-21,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-05-22,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-05-25,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-05-26,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-05-27,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-05-28,-0.015426960602818673,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-05-29,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-01,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-02,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-03,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-04,-0.018684773814711342,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-05,-0.007681296234741342,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-08,-0.026662461261399373,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-09,-0.02594893731804071,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-10,-0.016769349909392606,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-11,-0.0054626426479300605,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-12,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-15,-0.018015196878138462,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-16,-0.0497549182279684,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-17,-0.028562152312729516,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-18,-0.051932648028238604,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-19,-0.10216390007171583,0,1,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2015-06-23,-0.10488320514290905,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2015-06-24,-0.08568698442709555,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2015-06-25,-0.10880147197887424,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2015-06-26,-0.16259449349800548,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2015-06-29,-0.20257362413697855,1,1,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0
2015-06-30,-0.17618871343915388,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-01,-0.20018991159103283,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-02,-0.23498748938874348,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-03,-0.2675921418208227,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-06,-0.29207232448541276,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-07,-0.32774970685584426,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-07-08,-0.335541612550451,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-07-09,-0.2987858166865761,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-07-10,-0.26000553635457824,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2015-07-13,-0.2193886135243076,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-07-14,-0.19566427762915073,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2015-07-15,-0.22894992321087326,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-16,-0.21652132445395755,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-17,-0.1832151774684917,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-20,-0.17112727331688815,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2015-07-21,-0.16111785767500453,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-22,-0.15095066403416846,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-23,-0.13040172145961038,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-24,-0.14370491466727275,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-27,-0.18892091074260986,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-07-28,-0.2132161955493862,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-07-29,-0.18294651162701903,0,1,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
2015-07-30,-0.19610531875013526,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-07-31,-0.20472991370856175,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-03,-0.2329288353010739,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-04,-0.20184439909553487,1,1,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
2015-08-05,-0.19894782307947734,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-06,-0.1967053890751823,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-07,-0.17946435262485372,0,1,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
2015-08-10,-0.15597057728977204,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2015-08-11,-0.146089673362224,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-12,-0.14847647677123388,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-13,-0.1346299344262717,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-14,-0.13621538678746137,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-17,-0.13102418407209337,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-18,-0.16908208114256695,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-19,-0.15506862202601834,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-20,-0.16266744363046337,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-08-21,-0.1906978844694801,0,1,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
2015-08-24,-0.22930034595002435,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
2015-08-25,-0.26579009051852476,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
2015-08-26,-0.27742806730391556,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0
2015-08-27,-0.25969718583873835,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0
2015-08-28,-0.2331807467529905,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-08-31,-0.24435410811405556,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0
2015-09-01,-0.2618922100408063,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-02,-0.26823220901628675,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-07,-0.26214102259682237,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-08,-0.24916530331506792,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-09,-0.24019484423330084,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-10,-0.24406124689772735,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-11,-0.2407957634957838,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-14,-0.25852315001525716,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-15,-0.27043143202696107,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-16,-0.2532605533197011,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-17,-0.2542236845868592,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-18,-0.24820537625786632,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-21,-0.23961394182530504,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-22,-0.23859586419639012,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-23,-0.24006827612928638,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-24,-0.23562690958212096,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-25,-0.24403954297600716,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-28,-0.23605401260354064,1,1,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2015-09-29,-0.2375425084876689,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-09-30,-0.23572847979140898,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-10-08,-0.22800406896935121,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2015-10-09,-0.22366202078976738,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2015-10-12,-0.21694974823357716,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-13,-0.21371851481515558,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-14,-0.21589227430352775,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-15,-0.2079227269398033,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-16,-0.2065607607875063,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-19,-0.20705687410660312,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-20,-0.20322667547323603,1,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-21,-0.21477702740433302,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
2015-10-22,-0.20487602540246375,1,1,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-10-23,-0.19373954693596485,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0
2015-10-26,-0.19176853192036591,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-10-27,-0.19026038276135915,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-10-28,-0.193897107554181,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-10-29,-0.1915226597694768,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-10-30,-0.18932755158188674,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
2015-11-02,-0.18812974003809402,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-03,-0.1834925929409268,0,1,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-04,-0.16953737271677305,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0
2015-11-05,-0.17502090350028465,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
2015-11-06,-0.16245626709296734,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-09,-0.15412445550044085,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-10,-0.154333508293664,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-11,-0.14195458754465917,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-12,-0.1329431694638067,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-13,-0.14927338845536053,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2015-11-16,-0.14097763060535728,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2015-11-17,-0.14953578296241288,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2015-11-18,-0.15958695575472348,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2015-11-19,-0.1466811939164121,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-20,-0.13984946885281735,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-23,-0.1431468575434931,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-24,-0.12919426836045178,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-25,-0.12494686318894954,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-26,-0.13064536815435923,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-27,-0.15071573746544076,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0
2015-11-30,-0.14061727820735825,0,1,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-01,-0.14280120187654433,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-02,-0.1458425831783593,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-03,-0.13665785075380144,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0
2015-12-04,-0.13686625118393025,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-07,-0.13287233584265223,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-08,-0.13393465536051563,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-09,-0.13654533747770448,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-10,-0.13901482499896345,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-11,-0.14037460143036484,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-14,-0.1332780325195697,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-15,-0.13009161957097004,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0
2015-12-16,-0.12351563657675302,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0
2015-12-17,-0.11351613626726775,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
2015-12-18,-0.11308690862033832,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2015-12-21,-0.11159105520320212,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-22,-0.11178053150653433,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-23,-0.11378026632415272,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-24,-0.10979787273236152,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-25,-0.10427029671094035,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2015-12-28,-0.1158318506364705,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2015-12-29,-0.10882059948488265,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2015-12-30,-0.1058920433661108,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2015-12-31,-0.11487515910345214,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-01-04,-0.1556011874640606,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-01-05,-0.16758606327208836,0,1,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0
2016-01-06,-0.15613534169748589,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2016-01-07,-0.19490890519727755,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0
2016-01-08,-0.19121135053489857,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2016-01-11,-0.22546383634337197,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2016-01-12,-0.21993658538281746,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2016-01-13,-0.23524656884408857,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2016-01-14,-0.2187587454854487,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-15,-0.23164015254779802,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-18,-0.22202771255520126,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-19,-0.20595184484545837,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-20,-0.20819476123815717,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-21,-0.2196552773477901,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-22,-0.21168197605600914,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-25,-0.2076464528170645,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-26,-0.2403902258024816,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-27,-0.241136242165922,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-28,-0.25571228458328954,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-01-29,-0.23908804414343443,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-01,-0.2396304451232587,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-02,-0.23214561108667797,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-03,-0.23069144047529633,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-04,-0.22626592496900944,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-05,-0.22862121214313424,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-15,-0.22915782517119587,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2016-02-16,-0.22053350070258604,1,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0
