ym,Q1,Q2,Q3,Q4,Q5
2016-02,0.19613213372493574,0.20914186876725352,0.19412730067428588,0.17169115668298476,0.14801913563250904
2016-03,0.00048224329326072184,0.0018767307474231313,-0.0018580468238634023,-0.005169183061429504,-0.02165871064686881
2016-04,-0.0052024602355369275,-0.004388573261956462,-0.016280364383932103,-0.01426248667181615,-0.010347180102492774
2016-05,0.044366319076621155,0.054388611594405604,0.06380398085032772,0.052126055618912794,0.061378182894840184
2016-06,0.04100222004834749,0.017635363583288675,-0.0007784328632183811,-0.017554956215900093,-0.0561614914030237
2016-07,0.05840881572870071,0.0439982428057501,0.044486428138820165,0.03877878077256626,0.045293701383830945
2016-08,-0.0076442255526535385,-0.002672934495177523,-0.005200381692756196,-0.008090623948477808,-0.012026186207059692
2016-09,0.03973667134054985,0.039442102728972646,0.0311827273552329,0.030257332634578894,0.03131305492799237
2016-10,0.04008378246527741,0.03430402846380203,0.03795678146457094,0.02514230975884452,0.014192749164612425
2016-11,-0.051188039700421906,-0.036675631427464425,-0.040631495597779184,-0.05562674921387223,-0.05240296301573652
2016-12,-0.0069709040548561335,-0.02096491022290436,-0.01800036974728008,-0.020353408510014482,-0.03167300138350334
2017-01,0.04312663895829129,0.04362796764286577,0.042206017420677665,0.03705151579772678,0.03800300353716794
2017-02,-0.02018011870794298,-0.019721231858342566,-0.020628569528845748,-0.021693919539554817,-0.029658389852357765
2017-03,-0.044235564111115164,-0.04516494626042284,-0.05275210470594666,-0.05876092879563538,-0.07462859706604569
2017-04,-0.06234856205216396,-0.06835348468852515,-0.06683919666681103,-0.0781771446898084,-0.07302312118291573
2017-05,0.042427418338919796,0.04384527612191739,0.04563678116511763,0.03784632687312991,0.011953392939986386
2017-06,0.02104979287531334,0.013791451957579118,-0.0015414639252687174,-0.001974621327621654,-0.015280319131771464
2017-07,0.04567469962580659,0.044196411666025955,0.04457908342721196,0.033810293270266745,0.014171304678927837
2017-08,0.011740257567001923,0.016896110939310767,0.016679146576410408,0.022436530442514802,0.012831563411094168
2017-09,-0.010728116372935028,-0.016264520685846457,-0.01574010785963168,-0.031922299464717106,-0.05981779895946179
2017-10,-0.06091703751659172,-0.05623237268816087,-0.0602608577611207,-0.064955072690569,-0.09297879305167678
2017-11,-0.02247761290082775,-0.017475295167241896,-0.018561795231517058,-0.01594641014287416,-0.02818603342639476
2017-12,-0.004021794641225544,-0.017120602069093712,-0.02383702955896205,-0.03325973725393639,-0.05316985357078224
2018-01,-0.062401851734709454,-0.04987388452954435,-0.043518336853430234,-0.04706600458485127,-0.04027115621619293
2018-02,0.05854134688311737,0.04477488184800918,0.055656965777961254,0.061621247664060075,0.05812910366838252
2018-03,-0.029793305115190082,-0.03352175281235515,-0.036657701122025266,-0.035074621124392136,-0.06435383524020936
2018-04,-0.0060733247660833935,-0.005497672924891721,-0.005924432740711544,-0.01715955751497277,-0.009714346542948725
2018-05,-0.09814377602557982,-0.10266878872769002,-0.08963763583117282,-0.10353692262648632,-0.10640891525176842
2018-06,0.03000425971382106,0.017624885223163776,0.011629635491243046,-0.0077061646225263705,-0.023659938259918082
2018-07,-0.06269082574270965,-0.0730127335937068,-0.07523703564616001,-0.08120864192458513,-0.09761205234808124
2018-08,0.0011068167956848533,-0.003675524828985096,-0.007723878779702536,-0.008038262822327415,-0.00981767465560475
2018-09,-0.0778475138886635,-0.09399104683331407,-0.09319889614993367,-0.09890574809682338,-0.09866193165263516
2018-10,0.07375708090517404,0.06293786420099579,0.06064201544834494,0.051952043666896534,0.03765335123260461
2018-11,-0.039328533584200104,-0.03648339825476204,-0.03454605666886006,-0.03827263118401013,-0.047083570937705134
2018-12,0.005903194203535909,-0.006444852591413262,-0.01691355240514725,-0.015859630712599007,-0.045342206743724446
2019-01,0.18727742773097014,0.20840958762433168,0.21805927969607325,0.23515270805334995,0.2637060388334441
2019-02,0.09138870893018797,0.11302216656098678,0.11494514638719223,0.10971939317480688,0.10249020812940335
2019-03,-0.013060851322110389,-0.026633253934318285,-0.044195096536299626,-0.034710338713310945,-0.05938133673244352
2019-04,-0.033551162181852286,-0.03413453658576564,-0.042428541986554894,-0.05362403241864859,-0.06435810691692918
2019-05,0.018551725675641322,0.020195704188815035,0.018746491023845947,0.006371159202161819,-0.019563237793413756
2019-06,-0.010220080819794612,-0.007015327571062303,-0.0005984998470518295,-0.015744297180754926,-0.03531955658087061
2019-07,-0.02579476950407259,-0.02000526781552116,-0.004982507303373735,-0.0010584480820345177,-0.008074999019742537
2019-08,0.010229889742037224,0.020432953163066394,0.019273116624963893,0.019154837737259317,0.00969920778722136
2019-09,0.0004950327852383255,0.0038650788293812873,0.0056794626701172956,-0.004090643973855721,-0.016169754278119144
2019-10,-0.01972323982577156,-0.025990640357762912,-0.015568177874694795,-0.01580103070781737,-0.028326290032085612
2019-11,0.07244997607541095,0.0803602772723839,0.08683742842783372,0.09616379040837837,0.09753918016521207
2019-12,-0.01697543215669865,-0.0060565097063529465,0.01269117986760003,0.012963217424127283,0.03313780512546631
2020-01,-0.04077101039856657,-0.01482950173439783,0.0015396890228366678,0.020611285047724186,0.04531288870274841
2020-02,0.0042897275355851475,-0.010289133100429055,-0.02924188710071273,-0.06420743450087373,-0.08655830527599964
2020-03,0.02369586492482893,0.02509998417299918,0.04226234591250244,0.022587124569418266,0.010646430728646425
2020-04,0.022649753775301176,0.02153641030740038,0.024326721268974727,0.02613694272121254,0.016754386123411045
2020-05,0.04457204640586998,0.06556890090656968,0.07338566778318982,0.09050590814985472,0.07580401799608409
2020-06,0.1497716192554248,0.14389525772850398,0.14290523268293176,0.11772220666999658,0.13836697170431175
2020-07,0.05303809737704959,0.05667886481232899,0.041950914139218774,0.036949614613262155,-0.00048821891774624023
2020-08,-0.06645329688661182,-0.06974497533827757,-0.06334900772094539,-0.0692513534786817,-0.06937791148733537
2020-09,-0.0062423397679930645,-0.012954177780540949,-0.01190385746502932,0.01529636594417682,0.03996904034185817
2020-10,0.06141943416617789,0.05406012657473893,0.028955093615286396,0.01921363604604196,0.0048257080685951016
2020-11,-0.04573630654031104,-0.034995699888293465,-0.031003864239558716,-0.019692509045973836,-0.023210845063103617
2020-12,-0.06826880032878065,-0.07193304601076105,-0.05939878314762637,-0.06455153585942947,-0.08805794022141404
2021-01,0.04922486761211891,0.03659583064076852,0.036290074657972085,0.020825445776541263,0.015014798413239773
2021-02,0.04851722571392606,0.019126509547840773,0.015512015045701395,-0.003738468821069997,-0.017430103665779108
2021-03,0.0020480502786539524,0.010918558171399037,0.009709898927097104,-0.0032414546286231344,-0.026358459920117185
2021-04,0.04460912140597079,0.062224861895884616,0.06603537280222052,0.09067306539292998,0.08834242813564876
2021-05,0.015803750090331324,0.026217850342686175,0.04204398493542867,0.056658507444317725,0.03819163066994405
2021-06,-0.017787987990794445,0.00553739814183781,0.021109708976357784,0.04646758281370861,0.028522750162259393
2021-07,0.0818786063075726,0.08546483725205686,0.08130143874247414,0.061059993450675296,0.05911764944317431
2021-08,0.035491284681679884,0.004745770128829748,-0.011370421562672428,-0.03216900054844625,-0.05165306827406498
2021-09,-0.025320589573475782,-0.029120248274494623,-0.032263889793154046,-0.03793551338151903,-0.0393450845864693
2021-10,0.056685191245652765,0.08126713673428568,0.06895044166058155,0.09243031001008341,0.0761320412090757
2021-11,0.08273460092777865,0.0660536424409326,0.04872622914987768,0.02129880841524025,0.006014780089064514
2021-12,-0.05530149882398925,-0.06923502469659885,-0.08708459146412456,-0.09709392865872891,-0.10069359435803923
2022-01,0.05042194280901125,0.06590870106246338,0.06118431933956639,0.0704031205427269,0.06614102305956637
2022-02,-0.020009631424201233,-0.033387566282404316,-0.04295371253011428,-0.04117095424666901,-0.012792591839584304
2022-03,-0.11867867579467206,-0.13348582713398754,-0.14031996299755806,-0.1537904077775765,-0.1945075622045764
2022-04,0.09672921374776301,0.10698512776025218,0.11265455331227331,0.10321264448886919,0.0950598874632361
2022-05,0.07887752426166345,0.09414476188683576,0.09200811776563061,0.09020093303601337,0.05877642479324429
2022-06,0.01968905614657425,0.022933672089374975,0.02620663820873055,0.029631975433873175,0.05710748034167659
2022-07,-0.0007767683015102947,-0.02179959786087702,-0.02805968539119054,-0.044117916987581225,-0.06907759862735209
2022-08,-0.07672556701188604,-0.08627317322208708,-0.0889707583286967,-0.09012283112366068,-0.09646978375299209
2022-09,0.03691733019241972,0.03513377792962175,0.049425646175942785,0.038827049319890575,0.03220508513496843
2022-10,0.08624455620088574,0.09228059728990466,0.08120735303983324,0.06529944099005922,0.05645734338619502
2022-11,-0.032760948245935013,-0.03139697306555067,-0.02904238371260487,-0.041042240573157356,-0.056535147485801934
2022-12,0.09018747684375238,0.08990038763915437,0.09281767119033842,0.08243153794708913,0.05407537193193697
2023-01,0.03819963307442828,0.05264467119444619,0.03632055299703689,0.02828934501917546,0.021618982491117114
2023-02,-0.01452756353722534,-0.012121381882673442,-0.012342416175624357,-0.0037697481257663082,0.005520709320868885
2023-03,-0.022537863626245522,-0.040685526558731096,-0.027532743542125017,-0.022129469293381387,-0.020591516119442453
2023-04,0.00483468442583918,0.005637505662052954,0.001972188265551947,0.007282273014160815,0.01061096709139355
2023-05,0.015840634331364727,0.02736073884619343,0.028070948080548882,0.021993553652575385,0.03886749973775498
2023-06,0.0666403458552323,0.0445492688751905,0.02069887037937701,-0.012427584295220418,-0.048320021220089514
2023-07,-0.046437875454989355,-0.04372252501050762,-0.04592281590173161,-0.03944699868160817,-0.023268966056376572
2023-08,0.004558427819457668,0.007288705219059046,-0.001455355602087243,0.0026842376531796036,-0.0201583738808797
2023-09,-0.01145215123342884,-0.013179693233331399,-0.008686147849759353,-0.00821901836423125,0.0026136331263472536
2023-10,0.02888416519458687,0.033984717283797185,0.03631597017973083,0.039953941712130306,0.04095538726745363
2023-11,-0.015743048256485676,-0.015119775411842335,-0.01600300692615867,-0.024740121427680086,-0.023409483742682282
2023-12,-0.14321805698592296,-0.17300721105734707,-0.17784370312133824,-0.2067457604704433,-0.22467552950256048
2024-01,0.04906334220272793,0.05035458259845066,0.06217728744727167,0.07451368984879678,0.06089884309431004
2024-02,0.043660930922633734,0.052624684596424616,0.04999703476787046,0.05076250119351359,0.03717494736095477
2024-03,0.015381676939569782,0.0013225246206334921,-0.008299951851891817,-0.02071734682130549,-0.060258099018058356
2024-04,-0.015212570835731788,-0.014484520624988145,-0.0026396541296089733,-0.011085188165388197,-0.007630894825119549
2024-05,-0.08045415973485093,-0.08192628920623819,-0.07847175121348479,-0.07989375939362103,-0.09357412779765743
2024-06,0.020831512679402673,0.00873032352692365,0.003689508626336544,-0.0029380765370259116,0.009961284831645595
2024-07,-0.02906223186463582,-0.027140334239590017,-0.0351736040123424,-0.04437824791895667,-0.051223305420215116
2024-08,0.22945786602761456,0.22274310047648832,0.23147888992181342,0.24105382665274253,0.2363336707340891
2024-09,0.03119877269517986,0.04912179310703574,0.0621631880499812,0.07163827407789898,0.14567246446343368
2024-10,0.07084437258387138,0.06298939842750761,0.05964006224359408,0.05062944768156136,-0.007362860189017813
2024-11,-0.019623076666467985,-0.029027884349450805,-0.041643482684089426,-0.0484904419898001,-0.07475547439667404
2024-12,-0.020654421435266235,-0.010558499269007367,-0.010497070101207064,-0.01552742029364944,-0.016985887096326112
2025-01,0.04489706612165158,0.06464867566288775,0.08029274561020391,0.08463737845063456,0.10167316038970453
2025-02,0.0233195147767116,0.01884795744360324,0.008731340077374711,-0.005263322141466416,-0.03076083280361804
2025-03,-0.01845179997153915,-0.015042433055697338,-0.023436168502684807,-0.03294689841946604,-0.027628298400029425
2025-04,0.0416222117764565,0.0447985596161316,0.04254653377660915,0.04771994948615687,0.07492900778523413
2025-05,0.05269397222314781,0.0687358264596383,0.0773022346661212,0.07268790860097846,0.05123460959725572
2025-06,0.05865370322769113,0.06857756077830006,0.05874410476992246,0.06312132283859152,0.04024083939342939
2025-07,0.06916041240354802,0.07698709399086728,0.09369441528389288,0.10511791966356843,0.09226317824029083
2025-08,-0.0023570201827575843,0.013030042997734009,0.02264990454874652,0.024936733758243828,0.00627517552522816
2025-09,0.03530756561032144,0.02741773160522152,0.017329715265485584,-0.0036336022434162707,-0.0031487242742626017
2025-10,0.011532597619827587,-0.0006649836763758061,-0.00821706944900394,-0.006016349726827459,0.0031414899692718897
2025-11,0.0037622715751997504,0.016778586744194423,0.02860053403910788,0.03943908595976417,0.024558075864491522
2025-12,0.0753280937980111,0.09081844932746118,0.08867918387361765,0.09113750516339053,0.08578853000675414
2026-01,0.02991624137474525,0.03487215082026592,0.04697787166225042,0.04738820609172705,0.04823010159551053
2026-02,-0.07255585882577469,-0.09097690717063874,-0.10215934868559294,-0.10858099983351817,-0.11790273151978188
2026-03,0.0341983026082533,0.05352956581072967,0.06511749582879008,0.08428628694857904,0.09365514817928898
2026-04,-0.06037590748399844,-0.044772606422526125,-0.03188467856880015,-0.0156881397339398,0.0009540790249863393
2026-05,-0.09107982146339623,-0.07628173090734752,-0.04724434086673022,-0.01678073176738277,0.041609952483131485
2026-06,0.07806707971167783,0.03541190496267617,-0.02875915202740275,-0.13436650493855953,-0.22488584906821774
2026-07,0.030171660631857194,0.03994380818371362,0.05875375675859717,0.08484957338098169,0.09628965330993174
